names,scores,logfoldchanges,pvals,pvals_adj
LINC02432,0.021589767,0.40425923,0.9827751968624884,1.0
MMP2-AS1,0.021479553,0.32898897,0.9828631148020562,1.0
ORC3,0.021381583,0.16735096,0.9829412642564345,1.0
MED19,0.021344846,-0.24517514,0.9829705703440708,1.0
ZBTB26,0.021344846,0.18288669,0.9829705703440708,1.0
NPRL3,0.021308107,0.12918842,0.982999876454688,1.0
PCDHGA10,0.021161156,20.255703,0.9831171011261759,1.0
FATE1,0.021161156,20.54541,0.9831171011261759,1.0
ADRA2B,0.021161156,20.333755,0.9831171011261759,1.0
AC005014.2,0.021161156,20.333755,0.9831171011261759,1.0
CALML3-AS1,0.021161156,20.333755,0.9831171011261759,1.0
RASGRF1,0.021161156,20.333755,0.9831171011261759,1.0
LINC02240,0.021161156,20.671041,0.9831171011261759,1.0
OIP5,0.021161156,20.255703,0.9831171011261759,1.0
AC046168.2,0.021161156,20.333755,0.9831171011261759,1.0
GARNL3,0.021161156,20.407806,0.9831171011261759,1.0
AL353608.3,0.021161156,20.333755,0.9831171011261759,1.0
SGCE,0.021161156,20.60959,0.9831171011261759,1.0
AC093157.2,0.021161156,20.255703,0.9831171011261759,1.0
AC116651.1,0.021161156,20.255703,0.9831171011261759,1.0
AP000229.1,0.021161156,20.407806,0.9831171011261759,1.0
FGF12,0.021161156,20.255703,0.9831171011261759,1.0
EHD3,0.021161156,20.255703,0.9831171011261759,1.0
CCL15-CCL14,0.021161156,20.255703,0.9831171011261759,1.0
AC087273.1,0.021161156,20.333755,0.9831171011261759,1.0
Z84485.1,0.021161156,20.255703,0.9831171011261759,1.0
SCART1,0.021161156,20.255703,0.9831171011261759,1.0
SORCS2,0.021161156,20.255703,0.9831171011261759,1.0
COL4A6,0.021161156,20.255703,0.9831171011261759,1.0
AC008735.2,0.021161156,20.255703,0.9831171011261759,1.0
LINC00235,0.021161156,20.255703,0.9831171011261759,1.0
AC068987.5,0.021161156,20.255703,0.9831171011261759,1.0
CCL1,0.021161156,20.60959,0.9831171011261759,1.0
C17orf53,0.021161156,20.255703,0.9831171011261759,1.0
DIRC3,0.021161156,20.54541,0.9831171011261759,1.0
FAM228A,0.021161156,20.407806,0.9831171011261759,1.0
DLG1-AS1,0.021161156,20.255703,0.9831171011261759,1.0
AL035691.1,0.021161156,20.407806,0.9831171011261759,1.0
AC092119.2,0.021161156,20.255703,0.9831171011261759,1.0
AL049795.1,0.021161156,20.333755,0.9831171011261759,1.0
TREML1,0.021161156,20.255703,0.9831171011261759,1.0
AC027319.1,0.021161156,20.255703,0.9831171011261759,1.0
IGLON5,0.021161156,20.407806,0.9831171011261759,1.0
AC105942.1,0.021161156,20.255703,0.9831171011261759,1.0
DIAPH3,0.021161156,20.333755,0.9831171011261759,1.0
EFNA3,0.021161156,20.255703,0.9831171011261759,1.0
STC2,0.021161156,20.54541,0.9831171011261759,1.0
TTYH1,0.021161156,20.54541,0.9831171011261759,1.0
AC113418.1,0.021161156,20.893635,0.9831171011261759,1.0
OTUD7A,0.021161156,20.255703,0.9831171011261759,1.0
HAS1,0.021161156,21.372232,0.9831171011261759,1.0
IFIT1B,0.021161156,20.255703,0.9831171011261759,1.0
AL355304.1,0.021161156,20.255703,0.9831171011261759,1.0
AC025034.1,0.021161156,20.333755,0.9831171011261759,1.0
AC012313.8,0.021161156,20.255703,0.9831171011261759,1.0
AL121890.4,0.021161156,20.333755,0.9831171011261759,1.0
AL353693.1,0.021161156,20.333755,0.9831171011261759,1.0
AC007881.3,0.021161156,20.255703,0.9831171011261759,1.0
AC011676.1,0.021161156,20.255703,0.9831171011261759,1.0
MMP23B,0.021161156,20.333755,0.9831171011261759,1.0
RHOXF1,0.021161156,20.255703,0.9831171011261759,1.0
AC011815.1,0.021161156,20.333755,0.9831171011261759,1.0
AL356234.3,0.021161156,20.407806,0.9831171011261759,1.0
AC107464.1,0.021161156,20.478247,0.9831171011261759,1.0
ZNF683,0.021161156,20.671041,0.9831171011261759,1.0
LY6G5B,0.021161156,20.255703,0.9831171011261759,1.0
LINC01703,0.021161156,20.255703,0.9831171011261759,1.0
ZFP69B,0.021161156,20.255703,0.9831171011261759,1.0
AC007364.1,0.021161156,20.255703,0.9831171011261759,1.0
AL031429.1,0.021161156,20.671041,0.9831171011261759,1.0
AC022973.3,0.021161156,20.255703,0.9831171011261759,1.0
AC008875.1,0.021161156,20.255703,0.9831171011261759,1.0
RNASE7,0.021161156,20.944311,0.9831171011261759,1.0
ZNF256,0.021161156,20.255703,0.9831171011261759,1.0
OLFM2,0.021161156,20.407806,0.9831171011261759,1.0
AC069307.1,0.021161156,20.333755,0.9831171011261759,1.0
DANT2,0.021161156,20.333755,0.9831171011261759,1.0
AC002511.2,0.021161156,20.255703,0.9831171011261759,1.0
AC025580.1,0.021161156,20.333755,0.9831171011261759,1.0
LINC00113,0.021161156,20.478247,0.9831171011261759,1.0
PCDH9,0.021161156,20.407806,0.9831171011261759,1.0
PPIAL4G,0.021161156,20.333755,0.9831171011261759,1.0
MEPE,0.021161156,20.255703,0.9831171011261759,1.0
NPR1,0.021161156,20.407806,0.9831171011261759,1.0
AC112220.3,0.021161156,20.255703,0.9831171011261759,1.0
AC080013.6,0.021161156,20.255703,0.9831171011261759,1.0
TM4SF19-TCTEX1D2,0.021161156,20.255703,0.9831171011261759,1.0
AC025211.1,0.021161156,20.407806,0.9831171011261759,1.0
RAD54L,0.021161156,20.333755,0.9831171011261759,1.0
AC010327.4,0.021161156,20.407806,0.9831171011261759,1.0
EPHA1,0.021161156,20.333755,0.9831171011261759,1.0
AC091965.1,0.021161156,20.255703,0.9831171011261759,1.0
Z82243.1,0.021161156,20.333755,0.9831171011261759,1.0
MCF2,0.021161156,20.255703,0.9831171011261759,1.0
RTN4RL1,0.021161156,20.255703,0.9831171011261759,1.0
LGALS12,0.021161156,20.255703,0.9831171011261759,1.0
AC024243.1,0.021161156,20.255703,0.9831171011261759,1.0
HOPX,0.021136664,0.33091226,0.9831366386069328,1.0
PIGO,0.020536607,0.16170745,0.9836153100162299,1.0
ADGRE1,0.020475376,-0.07975682,0.9836641543721532,1.0
FJX1,0.02034067,0.29776108,0.98377161217048,1.0
ZNF500,0.020242702,0.22495806,0.9838497634815827,1.0
TUFT1,0.020205963,0.37306714,0.9838790702632436,1.0
KIAA0391,0.020181471,0.18288669,0.9838986081297729,1.0
POLR3K,0.020071257,-0.30727348,0.9839865286484949,1.0
CHCHD4,0.020059012,0.15874435,0.9839962976070449,1.0
AC119428.2,0.019985536,20.173191,0.9840549114086864,1.0
THEMIS,0.019985536,20.333755,0.9840549114086864,1.0
BICRA-AS1,0.019985536,20.255703,0.9840549114086864,1.0
HUNK,0.019985536,20.54541,0.9840549114086864,1.0
SAPCD1,0.019985536,20.173191,0.9840549114086864,1.0
ALKAL1,0.019985536,20.478247,0.9840549114086864,1.0
AC018362.2,0.019985536,20.173191,0.9840549114086864,1.0
MATN1,0.019985536,20.173191,0.9840549114086864,1.0
ABCA12,0.019985536,20.54541,0.9840549114086864,1.0
AC010504.1,0.019985536,20.173191,0.9840549114086864,1.0
AC010422.3,0.019985536,20.173191,0.9840549114086864,1.0
MMP11,0.019985536,20.173191,0.9840549114086864,1.0
HMCN1,0.019985536,20.333755,0.9840549114086864,1.0
FAM47E-STBD1,0.019985536,20.173191,0.9840549114086864,1.0
CC2D2B,0.019985536,20.173191,0.9840549114086864,1.0
AC107884.1,0.019985536,20.173191,0.9840549114086864,1.0
FLRT3,0.019985536,20.255703,0.9840549114086864,1.0
GUCY2C,0.019985536,20.54541,0.9840549114086864,1.0
FLRT2,0.019985536,20.255703,0.9840549114086864,1.0
AL590226.2,0.019985536,20.255703,0.9840549114086864,1.0
AP001363.2,0.019985536,20.173191,0.9840549114086864,1.0
AL158151.4,0.019985536,20.173191,0.9840549114086864,1.0
AL138787.2,0.019985536,20.729986,0.9840549114086864,1.0
FASLG,0.019985536,20.54541,0.9840549114086864,1.0
IGHV1-18,0.019985536,20.173191,0.9840549114086864,1.0
AC104695.2,0.019985536,20.173191,0.9840549114086864,1.0
TBXA2R,0.019985536,20.255703,0.9840549114086864,1.0
AL034417.4,0.019985536,20.173191,0.9840549114086864,1.0
AL034417.3,0.019985536,20.173191,0.9840549114086864,1.0
IGKV1-27,0.019985536,22.336615,0.9840549114086864,1.0
TCN1,0.019985536,20.173191,0.9840549114086864,1.0
AL031283.1,0.019985536,20.173191,0.9840549114086864,1.0
CLLU1OS,0.019985536,20.60959,0.9840549114086864,1.0
AL022328.2,0.019985536,20.173191,0.9840549114086864,1.0
XCL1,0.019985536,20.944311,0.9840549114086864,1.0
AC105760.2,0.019985536,20.173191,0.9840549114086864,1.0
AC022966.1,0.019985536,20.173191,0.9840549114086864,1.0
PTGER1,0.019985536,20.333755,0.9840549114086864,1.0
AC027288.3,0.019985536,20.333755,0.9840549114086864,1.0
AL078459.1,0.019985536,20.173191,0.9840549114086864,1.0
AL049869.3,0.019985536,20.255703,0.9840549114086864,1.0
AC100830.3,0.019985536,20.173191,0.9840549114086864,1.0
SLC22A17,0.019985536,20.173191,0.9840549114086864,1.0
AL353759.1,0.019985536,20.173191,0.9840549114086864,1.0
NME1-NME2,0.019985536,20.173191,0.9840549114086864,1.0
AC002064.1,0.019985536,20.173191,0.9840549114086864,1.0
FAM66C,0.019985536,20.255703,0.9840549114086864,1.0
ASB2,0.019985536,20.333755,0.9840549114086864,1.0
SMPDL3B,0.019985536,20.173191,0.9840549114086864,1.0
AC011825.4,0.019985536,20.333755,0.9840549114086864,1.0
TDRD5,0.019985536,20.60959,0.9840549114086864,1.0
AC090001.1,0.019985536,20.255703,0.9840549114086864,1.0
CYP2E1,0.019985536,20.173191,0.9840549114086864,1.0
AC097468.3,0.019985536,20.173191,0.9840549114086864,1.0
AC107081.2,0.019985536,20.255703,0.9840549114086864,1.0
FP236383.2,0.019985536,20.173191,0.9840549114086864,1.0
AL121820.1,0.019985536,20.255703,0.9840549114086864,1.0
GPR75,0.019985536,20.173191,0.9840549114086864,1.0
AP3B2,0.019985536,20.173191,0.9840549114086864,1.0
TEDC2,0.019985536,20.173191,0.9840549114086864,1.0
AC011511.2,0.019985536,20.173191,0.9840549114086864,1.0
SCN8A,0.019985536,20.173191,0.9840549114086864,1.0
AP001107.2,0.019985536,20.173191,0.9840549114086864,1.0
AL356421.2,0.019985536,20.173191,0.9840549114086864,1.0
AC009802.1,0.019985536,20.173191,0.9840549114086864,1.0
SERINC4,0.019985536,20.333755,0.9840549114086864,1.0
TMEM262,0.019985536,20.173191,0.9840549114086864,1.0
AC090515.2,0.019985536,20.173191,0.9840549114086864,1.0
CYP4F26P,0.019985536,20.255703,0.9840549114086864,1.0
AC008278.2,0.019985536,20.255703,0.9840549114086864,1.0
AC114488.3,0.019985536,20.173191,0.9840549114086864,1.0
AC126323.2,0.019985536,20.255703,0.9840549114086864,1.0
TRBV20-1,0.019985536,21.040627,0.9840549114086864,1.0
FOXN1,0.019985536,20.407806,0.9840549114086864,1.0
AL356310.1,0.019985536,20.255703,0.9840549114086864,1.0
HIST1H2BO,0.019985536,20.255703,0.9840549114086864,1.0
CPO,0.019985536,20.173191,0.9840549114086864,1.0
AR,0.019985536,20.173191,0.9840549114086864,1.0
AC004839.1,0.019985536,20.255703,0.9840549114086864,1.0
ZACN,0.019985536,20.255703,0.9840549114086864,1.0
AC021016.3,0.019985536,20.173191,0.9840549114086864,1.0
TMSB15B-AS1,0.019985536,20.173191,0.9840549114086864,1.0
AC005821.1,0.019985536,20.255703,0.9840549114086864,1.0
AC092611.2,0.019985536,20.173191,0.9840549114086864,1.0
FAM215A,0.019985536,20.173191,0.9840549114086864,1.0
AC092306.1,0.019985536,20.255703,0.9840549114086864,1.0
PCP4L1,0.019985536,20.255703,0.9840549114086864,1.0
GAL,0.019985536,22.175749,0.9840549114086864,1.0
MYOCOS,0.019985536,20.173191,0.9840549114086864,1.0
FAM90A1,0.019985536,20.255703,0.9840549114086864,1.0
SFTPA2,0.019985536,22.674654,0.9840549114086864,1.0
AC007038.1,0.019985536,20.255703,0.9840549114086864,1.0
AC015726.1,0.019985536,20.173191,0.9840549114086864,1.0
AC015712.4,0.019985536,20.255703,0.9840549114086864,1.0
UBE2Q2L,0.019985536,20.173191,0.9840549114086864,1.0
COL23A1,0.019985536,20.173191,0.9840549114086864,1.0
RCVRN,0.019985536,20.173191,0.9840549114086864,1.0
FAM30A,0.019985536,20.333755,0.9840549114086864,1.0
TRIM31-AS1,0.019985536,20.173191,0.9840549114086864,1.0
PHACTR3,0.019985536,20.173191,0.9840549114086864,1.0
IL36RN,0.019985536,20.99327,0.9840549114086864,1.0
CCDC87,0.019985536,20.173191,0.9840549114086864,1.0
AC005046.1,0.019985536,20.173191,0.9840549114086864,1.0
AL022476.1,0.019985536,20.173191,0.9840549114086864,1.0
VPS9D1-AS1,0.019985536,20.173191,0.9840549114086864,1.0
OR52N4,0.019985536,20.255703,0.9840549114086864,1.0
TIMD4,0.019985536,20.54541,0.9840549114086864,1.0
ADGRA1,0.019985536,20.173191,0.9840549114086864,1.0
ABCC5-AS1,0.019985536,20.173191,0.9840549114086864,1.0
NR0B1,0.019985536,20.944311,0.9840549114086864,1.0
CD28,0.019985536,20.478247,0.9840549114086864,1.0
ELFN2,0.019985536,20.407806,0.9840549114086864,1.0
NASP,0.019679384,-0.022008674,0.9842991365050704,1.0
AC110769.2,0.019495694,0.15353696,0.9844456722706502,1.0
TIMELESS,0.019422218,0.14032982,0.9845042867240948,1.0
CTBP1-DT,0.019030344,0.1913985,0.9848168985474556,1.0
LINC00513,0.019030344,0.24145298,0.9848168985474556,1.0
PRPF38B,0.018956868,0.04639702,0.9848755135253225,1.0
AC016999.1,0.018809916,20.173191,0.9849927437256711,1.0
SLC26A1,0.018809916,20.085678,0.9849927437256711,1.0
LINC00565,0.018809916,20.085678,0.9849927437256711,1.0
AC005899.5,0.018809916,20.085678,0.9849927437256711,1.0
LINC00604,0.018809916,20.255703,0.9849927437256711,1.0
AC114488.2,0.018809916,20.085678,0.9849927437256711,1.0
TINCR,0.018809916,20.173191,0.9849927437256711,1.0
LINC00578,0.018809916,20.173191,0.9849927437256711,1.0
FBLL1,0.018809916,20.085678,0.9849927437256711,1.0
AC074351.1,0.018809916,20.085678,0.9849927437256711,1.0
AC079848.1,0.018809916,20.085678,0.9849927437256711,1.0
LINC00479,0.018809916,20.085678,0.9849927437256711,1.0
AC092723.3,0.018809916,20.085678,0.9849927437256711,1.0
MANCR,0.018809916,20.173191,0.9849927437256711,1.0
ACTN1-AS1,0.018809916,20.085678,0.9849927437256711,1.0
PALM2,0.018809916,20.173191,0.9849927437256711,1.0
GHRL,0.018809916,20.085678,0.9849927437256711,1.0
AQP11,0.018809916,20.173191,0.9849927437256711,1.0
C1orf229,0.018809916,20.085678,0.9849927437256711,1.0
DISP2,0.018809916,20.085678,0.9849927437256711,1.0
LRRC39,0.018809916,20.085678,0.9849927437256711,1.0
C19orf81,0.018809916,20.085678,0.9849927437256711,1.0
AC090844.2,0.018809916,20.173191,0.9849927437256711,1.0
GNG4,0.018809916,20.085678,0.9849927437256711,1.0
CCDC163,0.018809916,20.085678,0.9849927437256711,1.0
HJURP,0.018809916,20.407806,0.9849927437256711,1.0
TEAD4,0.018809916,20.173191,0.9849927437256711,1.0
MID1IP1-AS1,0.018809916,20.085678,0.9849927437256711,1.0
AL356020.1,0.018809916,20.085678,0.9849927437256711,1.0
POTEI,0.018809916,20.173191,0.9849927437256711,1.0
CD5,0.018809916,20.255703,0.9849927437256711,1.0
CLDN14,0.018809916,20.729986,0.9849927437256711,1.0
RIPOR3,0.018809916,20.085678,0.9849927437256711,1.0
NLGN2,0.018809916,20.085678,0.9849927437256711,1.0
AC090360.1,0.018809916,20.085678,0.9849927437256711,1.0
AL022238.4,0.018809916,20.085678,0.9849927437256711,1.0
HIST1H1T,0.018809916,20.671041,0.9849927437256711,1.0
SKA1,0.018809916,20.54541,0.9849927437256711,1.0
C12orf50,0.018809916,20.173191,0.9849927437256711,1.0
TCF24,0.018809916,20.085678,0.9849927437256711,1.0
LINC01624,0.018809916,20.085678,0.9849927437256711,1.0
C2CD4A,0.018809916,20.085678,0.9849927437256711,1.0
CARMIL2,0.018809916,20.085678,0.9849927437256711,1.0
AC093726.2,0.018809916,20.085678,0.9849927437256711,1.0
AC246785.3,0.018809916,20.085678,0.9849927437256711,1.0
ZNF521,0.018809916,20.085678,0.9849927437256711,1.0
AC107204.1,0.018809916,20.085678,0.9849927437256711,1.0
AL022329.1,0.018809916,20.173191,0.9849927437256711,1.0
AC005920.1,0.018809916,20.085678,0.9849927437256711,1.0
AC017101.1,0.018809916,20.085678,0.9849927437256711,1.0
AL137796.1,0.018809916,20.085678,0.9849927437256711,1.0
EPPIN-WFDC6,0.018809916,20.173191,0.9849927437256711,1.0
AC004466.1,0.018809916,20.085678,0.9849927437256711,1.0
PRKCG,0.018809916,20.255703,0.9849927437256711,1.0
DLX4,0.018809916,20.085678,0.9849927437256711,1.0
C16orf74,0.018809916,20.085678,0.9849927437256711,1.0
LINC01354,0.018809916,20.255703,0.9849927437256711,1.0
XKR9,0.018809916,20.085678,0.9849927437256711,1.0
C22orf42,0.018809916,20.255703,0.9849927437256711,1.0
SPATA21,0.018809916,20.085678,0.9849927437256711,1.0
BUB1B,0.018809916,20.085678,0.9849927437256711,1.0
AL354733.3,0.018809916,20.173191,0.9849927437256711,1.0
GUCY2D,0.018809916,20.085678,0.9849927437256711,1.0
AC010542.4,0.018809916,20.671041,0.9849927437256711,1.0
BEND4,0.018809916,20.085678,0.9849927437256711,1.0
TEX29,0.018809916,20.173191,0.9849927437256711,1.0
LIX1,0.018809916,20.255703,0.9849927437256711,1.0
PLAC1,0.018809916,20.085678,0.9849927437256711,1.0
AC104118.1,0.018809916,20.085678,0.9849927437256711,1.0
PPT2-EGFL8,0.018809916,20.085678,0.9849927437256711,1.0
AC110792.3,0.018809916,20.085678,0.9849927437256711,1.0
FOXI2,0.018809916,20.173191,0.9849927437256711,1.0
KRT40,0.018809916,20.333755,0.9849927437256711,1.0
AC005005.3,0.018809916,20.085678,0.9849927437256711,1.0
AL121972.1,0.018809916,20.173191,0.9849927437256711,1.0
GSG1,0.018809916,20.085678,0.9849927437256711,1.0
IL18RAP,0.018809916,20.173191,0.9849927437256711,1.0
AC145207.3,0.018809916,20.085678,0.9849927437256711,1.0
PTPRS,0.018809916,20.085678,0.9849927437256711,1.0
SMIM24,0.018809916,20.60959,0.9849927437256711,1.0
CABP4,0.018809916,20.085678,0.9849927437256711,1.0
TRIM46,0.018809916,20.085678,0.9849927437256711,1.0
CENPS-CORT,0.018809916,20.173191,0.9849927437256711,1.0
PHOSPHO1,0.018809916,20.085678,0.9849927437256711,1.0
AP000911.3,0.018809916,20.333755,0.9849927437256711,1.0
AC005726.5,0.018809916,20.085678,0.9849927437256711,1.0
AL391244.2,0.018809916,20.173191,0.9849927437256711,1.0
OR2B11,0.018809916,20.085678,0.9849927437256711,1.0
CCDC38,0.018809916,20.085678,0.9849927437256711,1.0
AC010319.3,0.018809916,21.672245,0.9849927437256711,1.0
LHX2,0.018809916,20.085678,0.9849927437256711,1.0
ZNF208,0.018809916,20.255703,0.9849927437256711,1.0
AC006435.3,0.018809916,20.085678,0.9849927437256711,1.0
AICDA,0.018809916,20.478247,0.9849927437256711,1.0
ADGRG5,0.018809916,20.173191,0.9849927437256711,1.0
ZNF252P-AS1,0.018809916,20.085678,0.9849927437256711,1.0
PBXIP1,0.018222107,0.20494089,0.985461667742197,1.0
MST1R,0.018075153,0.35197967,0.9855788995374578,1.0
RFC5,0.017842479,0.17432494,0.9857645171824502,1.0
CHERP,0.01774451,0.15970792,0.985842672211459,1.0
DRICH1,0.017634297,19.99252,0.9859305967814574,1.0
DRD2,0.017634297,20.173191,0.9859305967814574,1.0
RTP5,0.017634297,19.99252,0.9859305967814574,1.0
AC234582.2,0.017634297,19.99252,0.9859305967814574,1.0
GRIP2,0.017634297,19.99252,0.9859305967814574,1.0
BOC,0.017634297,19.99252,0.9859305967814574,1.0
AIRN,0.017634297,19.99252,0.9859305967814574,1.0
LINC02324,0.017634297,20.255703,0.9859305967814574,1.0
AC004707.1,0.017634297,19.99252,0.9859305967814574,1.0
S100A5,0.017634297,20.085678,0.9859305967814574,1.0
RAD51AP2,0.017634297,19.99252,0.9859305967814574,1.0
UBE2F-SCLY,0.017634297,19.99252,0.9859305967814574,1.0
AL445985.1,0.017634297,19.99252,0.9859305967814574,1.0
STX17-AS1,0.017634297,20.085678,0.9859305967814574,1.0
AC243960.3,0.017634297,19.99252,0.9859305967814574,1.0
P2RY10,0.017634297,20.173191,0.9859305967814574,1.0
TSNAX-DISC1,0.017634297,20.085678,0.9859305967814574,1.0
AL133163.2,0.017634297,19.99252,0.9859305967814574,1.0
ASPG,0.017634297,20.255703,0.9859305967814574,1.0
AL136320.1,0.017634297,19.99252,0.9859305967814574,1.0
NACAD,0.017634297,19.99252,0.9859305967814574,1.0
KDELC1,0.017634297,20.085678,0.9859305967814574,1.0
DLG3-AS1,0.017634297,20.085678,0.9859305967814574,1.0
AC092118.2,0.017634297,20.173191,0.9859305967814574,1.0
AC092115.3,0.017634297,19.99252,0.9859305967814574,1.0
LINC01694,0.017634297,20.333755,0.9859305967814574,1.0
CR786580.1,0.017634297,19.99252,0.9859305967814574,1.0
PMEL,0.017634297,19.99252,0.9859305967814574,1.0
CCDC168,0.017634297,19.99252,0.9859305967814574,1.0
IGHV1-3,0.017634297,20.085678,0.9859305967814574,1.0
AL357033.3,0.017634297,20.085678,0.9859305967814574,1.0
AC005393.1,0.017634297,19.99252,0.9859305967814574,1.0
PPP2R2B,0.017634297,19.99252,0.9859305967814574,1.0
AC010967.1,0.017634297,20.255703,0.9859305967814574,1.0
AC092338.2,0.017634297,19.99252,0.9859305967814574,1.0
AL592166.1,0.017634297,19.99252,0.9859305967814574,1.0
MAB21L3,0.017634297,20.085678,0.9859305967814574,1.0
EXTL3-AS1,0.017634297,20.085678,0.9859305967814574,1.0
AC068305.2,0.017634297,20.085678,0.9859305967814574,1.0
AL121772.3,0.017634297,19.99252,0.9859305967814574,1.0
AC004253.1,0.017634297,19.99252,0.9859305967814574,1.0
AC024941.2,0.017634297,19.99252,0.9859305967814574,1.0
RANBP3L,0.017634297,20.944311,0.9859305967814574,1.0
AC007040.1,0.017634297,19.99252,0.9859305967814574,1.0
C2orf80,0.017634297,19.99252,0.9859305967814574,1.0
AC069360.1,0.017634297,20.173191,0.9859305967814574,1.0
BX088651.4,0.017634297,19.99252,0.9859305967814574,1.0
EXO1,0.017634297,19.99252,0.9859305967814574,1.0
A2M-AS1,0.017634297,20.085678,0.9859305967814574,1.0
EGF,0.017634297,19.99252,0.9859305967814574,1.0
POU3F1,0.017634297,20.085678,0.9859305967814574,1.0
CNTD2,0.017634297,19.99252,0.9859305967814574,1.0
AC002116.2,0.017634297,19.99252,0.9859305967814574,1.0
L1CAM,0.017634297,20.085678,0.9859305967814574,1.0
PLCD4,0.017634297,20.085678,0.9859305967814574,1.0
CCBE1,0.017634297,20.085678,0.9859305967814574,1.0
ZNF582-AS1,0.017634297,20.085678,0.9859305967814574,1.0
MIR7-3HG,0.017634297,20.478247,0.9859305967814574,1.0
PLA2G2C,0.017634297,19.99252,0.9859305967814574,1.0
AC091564.2,0.017634297,19.99252,0.9859305967814574,1.0
TUBB8P12,0.017634297,19.99252,0.9859305967814574,1.0
SYNPR-AS1,0.017634297,20.085678,0.9859305967814574,1.0
TUBB8,0.017634297,19.99252,0.9859305967814574,1.0
AC137630.2,0.017634297,19.99252,0.9859305967814574,1.0
